RequestID,RequesterName,CertificateTemplate,CertificateIssuedCommonName,CertificateSubject,CertificateSANs,EnhancedKeyUsage,CertificateValidityStart,CertificateValidityEnd,SerialNumber,RequestSubmissionTime,RequestDisposition,EKU,Abuse_Flag
26741,contoso.com\sal-pc477$,CodeSigningCertificate,sal-pc477.intra.contoso.local,CN=sal-pc477.intra.contoso.local,"IP:172.22.45.49, DNS:sal-pc477.intra.contoso.local",Code Signing,2023-05-01 07:39:15,2025-04-30 07:39:15,1001117,2023-05-01 07:39:15,Issued,Code Signing,0
24533,contoso.com\hr-pc191$,UserCertificate,hr-pc191.intra.contoso.local,CN=hr-pc191.intra.contoso.local,"IP:172.22.210.28, IP:172.30.236.201","Client Authentication, Secure Email",2024-04-29 10:28:12,2026-04-29 10:28:12,1001118,2024-04-29 10:28:12,Issued,"Client Authentication, Secure Email",0
17573,contoso.com\tsingh,CodeSigningCertificate,Timothy Singh,"CN=Timothy Singh, OU=IT, DC=intra.contoso.local","UPN:tsingh@contoso.com, UPN:tsingh@contoso.com, RFC822:tsingh@contoso.com",Code Signing,2023-08-30 05:09:06,2025-08-29 05:09:06,1001119,2023-08-30 05:09:06,Issued,Code Signing,0
18160,contoso.com\samanthawright,EmailCertificate,Samantha Wright,"CN=Samantha Wright, OU=Legal, DC=intra.contoso.local","UPN:samanthawright@contoso.com, RFC822:samanthawright@contoso.com",Secure Email,2025-01-10 08:11:30,2027-01-10 08:11:30,1001120,2025-01-10 08:11:30,Issued,Secure Email,0
16148,contoso.com\joanngomez,ServerCertificate,Joann Gomez,"CN=Joann Gomez, OU=Finance, DC=intra.contoso.local","URI:https://contoso.com/users/joanngomez, UPN:joanngomez@contoso.com, RFC822:joanngomez@contoso.com",Server Authentication,2024-11-26 02:36:00,2026-11-26 02:36:00,1001121,2024-11-26 02:36:00,Issued,Server Authentication,0
13833,contoso.com\mar-pc284$,SMIMECertificate,mar-pc284.intra.contoso.local,CN=mar-pc284.intra.contoso.local,"DNS:mar-pc284.intra.contoso.local, DNS:mar-pc284.intra.contoso.local, DNS:mar-pc284.intra.contoso.local",Secure Email,2024-08-08 11:08:40,2026-08-08 11:08:40,1001122,2024-08-08 11:08:40,Issued,Secure Email,0
18901,contoso.com\tiffany.hendricks,CodeSigningCertificate,Tiffany Hendricks,"CN=Tiffany Hendricks, OU=Sales, DC=intra.contoso.local","URI:https://contoso.com/users/tiffany.hendricks, UPN:tiffany.hendricks@contoso.com",Code Signing,2023-08-21 09:52:21,2025-08-20 09:52:21,1001123,2023-08-21 09:52:21,Issued,Code Signing,0
27934,contoso.com\rachaelh,MachineCertificate,Rachael Hill,"CN=Rachael Hill, OU=Operations, DC=intra.contoso.local",UPN:rachaelh@contoso.com,"Client Authentication, Server Authentication",2023-05-21 00:42:33,2025-05-20 00:42:33,1001124,2023-05-21 00:42:33,Issued,"Client Authentication, Server Authentication",0
16280,contoso.com\tprince,VPNCertificate,Terri Prince,"CN=Terri Prince, OU=Operations, DC=intra.contoso.local",UPN:tprince@contoso.com,Client Authentication,2025-01-02 08:03:29,2027-01-02 08:03:29,1001125,2025-01-02 08:03:29,Issued,Client Authentication,0
14525,contoso.com\ope-pc698$,EncryptionCertificate,ope-pc698.intra.contoso.local,CN=ope-pc698.intra.contoso.local,DNS:ope-pc698.intra.contoso.local,Secure Email,2024-01-14 13:06:13,2026-01-13 13:06:13,1001126,2024-01-14 13:06:13,Issued,Secure Email,0
19772,contoso.com\mar-pc751$,DomainControllerCertificate,mar-pc751.intra.contoso.local,CN=mar-pc751.intra.contoso.local,DNS:mar-pc751.intra.contoso.local,"Client Authentication, Server Authentication",2024-04-13 11:59:12,2026-04-13 11:59:12,1001127,2024-04-13 11:59:12,Issued,"Client Authentication, Server Authentication",0
18643,contoso.com\bianca.white,EncryptionCertificate,Bianca White,"CN=Bianca White, OU=IT, DC=intra.contoso.local","RFC822:bianca.white@contoso.com, URI:https://contoso.com/users/bianca.white",Secure Email,2024-08-18 10:29:44,2026-08-18 10:29:44,1001128,2024-08-18 10:29:44,Issued,Secure Email,0
10220,contoso.com\fin-pc880$,MachineCertificate,fin-pc880.intra.contoso.local,CN=fin-pc880.intra.contoso.local,"DNS:fin-pc880.intra.contoso.local, DNS:fin-pc880.intra.contoso.local","Client Authentication, Server Authentication",2025-02-23 15:19:02,2027-02-23 15:19:02,1001129,2025-02-23 15:19:02,Issued,"Client Authentication, Server Authentication",0
22722,contoso.com\eng-pc387$,DomainControllerCertificate,eng-pc387.intra.contoso.local,CN=eng-pc387.intra.contoso.local,"DNS:eng-pc387.intra.contoso.local, IP:172.31.85.19","Client Authentication, Server Authentication",2024-06-15 20:51:33,2026-06-15 20:51:33,1001130,2024-06-15 20:51:33,Issued,"Client Authentication, Server Authentication",0
24817,contoso.com\loriw,DomainControllerCertificate,Lori Wood,"CN=Lori Wood, OU=Finance, DC=intra.contoso.local","UPN:loriw@contoso.com, RFC822:loriw@contoso.com, UPN:loriw@contoso.com","Client Authentication, Server Authentication",2023-09-09 09:56:08,2025-09-08 09:56:08,1001131,2023-09-09 09:56:08,Issued,"Client Authentication, Server Authentication",0
27407,contoso.com\douglas.wolfe,AdminCertificate,Douglas Wolfe,"CN=Douglas Wolfe, OU=Sales, DC=intra.contoso.local","URI:https://contoso.com/users/douglas.wolfe, UPN:douglas.wolfe@contoso.com, URI:https://contoso.com/users/douglas.wolfe","Client Authentication, Any Purpose",2024-04-29 03:48:37,2026-04-29 03:48:37,1001132,2024-04-29 03:48:37,Issued,"Client Authentication, Any Purpose",0
25658,contoso.com\rmclean,VPNCertificate,Ryan Mclean,"CN=Ryan Mclean, OU=Legal, DC=intra.contoso.local","RFC822:rmclean@contoso.com, URI:https://contoso.com/users/rmclean",Client Authentication,2023-05-01 05:45:41,2025-04-30 05:45:41,1001133,2023-05-01 05:45:41,Issued,Client Authentication,0
11727,contoso.com\brian.page,MachineCertificate,Brian Page,"CN=Brian Page, OU=Operations, DC=intra.contoso.local","RFC822:brian.page@contoso.com, URI:https://contoso.com/users/brian.page","Client Authentication, Server Authentication",2024-04-15 01:47:31,2026-04-15 01:47:31,1001134,2024-04-15 01:47:31,Issued,"Client Authentication, Server Authentication",0
27146,contoso.com\michaelanderson,AdminCertificate,Michael Anderson,"CN=Michael Anderson, OU=HR, DC=intra.contoso.local",URI:https://contoso.com/users/michaelanderson,"Client Authentication, Any Purpose",2023-09-19 21:51:32,2025-09-18 21:51:32,1001135,2023-09-19 21:51:32,Issued,"Client Authentication, Any Purpose",0
22178,contoso.com\wclark,AdminCertificate,William Clark,"CN=William Clark, OU=Marketing, DC=intra.contoso.local",UPN:wclark@contoso.com,"Client Authentication, Any Purpose",2023-07-18 17:48:57,2025-07-17 17:48:57,1001136,2023-07-18 17:48:57,Issued,"Client Authentication, Any Purpose",0
25594,contoso.com\eric.hall,MachineCertificate,Eric Hall,"CN=Eric Hall, OU=HR, DC=intra.contoso.local",URI:https://contoso.com/users/eric.hall,"Client Authentication, Server Authentication",2023-05-30 20:03:30,2025-05-29 20:03:30,1001137,2023-05-30 20:03:30,Issued,"Client Authentication, Server Authentication",0
16742,contoso.com\tony.phillips,UserCertificate,Tony Phillips,"CN=Tony Phillips, OU=HR, DC=intra.contoso.local","URI:https://contoso.com/users/tony.phillips, RFC822:tony.phillips@contoso.com, RFC822:tony.phillips@contoso.com","Client Authentication, Secure Email",2024-04-12 06:40:48,2026-04-12 06:40:48,1001138,2024-04-12 06:40:48,Issued,"Client Authentication, Secure Email",0
28993,contoso.com\ope-pc416$,AdminCertificate,ope-pc416.intra.contoso.local,CN=ope-pc416.intra.contoso.local,DNS:ope-pc416.intra.contoso.local,"Client Authentication, Any Purpose",2023-10-10 10:26:33,2025-10-09 10:26:33,1001139,2023-10-10 10:26:33,Issued,"Client Authentication, Any Purpose",0
17673,contoso.com\eng-pc124$,AdminCertificate,eng-pc124.intra.contoso.local,CN=eng-pc124.intra.contoso.local,"IP:10.50.99.190, IP:172.23.97.36, IP:172.29.50.248","Client Authentication, Any Purpose",2025-01-22 04:50:09,2027-01-22 04:50:09,1001140,2025-01-22 04:50:09,Issued,"Client Authentication, Any Purpose",0
15260,contoso.com\aliciad,EmailCertificate,Alicia Dawson,"CN=Alicia Dawson, OU=HR, DC=intra.contoso.local","UPN:aliciad@contoso.com, RFC822:aliciad@contoso.com",Secure Email,2023-09-17 05:43:33,2025-09-16 05:43:33,1001141,2023-09-17 05:43:33,Issued,Secure Email,0
27581,contoso.com\it-pc850$,VPNCertificate,it-pc850.intra.contoso.local,CN=it-pc850.intra.contoso.local,"IP:10.92.160.58, IP:172.24.189.62, DNS:it-pc850.intra.contoso.local",Client Authentication,2023-07-05 07:38:48,2025-07-04 07:38:48,1001142,2023-07-05 07:38:48,Issued,Client Authentication,0
25392,contoso.com\leg-pc901$,VPNCertificate,leg-pc901.intra.contoso.local,CN=leg-pc901.intra.contoso.local,"DNS:leg-pc901.intra.contoso.local, DNS:leg-pc901.intra.contoso.local",Client Authentication,2023-12-26 23:44:43,2025-12-25 23:44:43,1001143,2023-12-26 23:44:43,Issued,Client Authentication,0
26333,contoso.com\rbrown,SMIMECertificate,Richard Brown,"CN=Richard Brown, OU=Operations, DC=intra.contoso.local",URI:https://contoso.com/users/rbrown,Secure Email,2024-12-01 19:42:12,2026-12-01 19:42:12,1001144,2024-12-01 19:42:12,Issued,Secure Email,0
15657,contoso.com\kimberlyb,EmailCertificate,Kimberly Burgess,"CN=Kimberly Burgess, OU=Finance, DC=intra.contoso.local","RFC822:kimberlyb@contoso.com, UPN:kimberlyb@contoso.com",Secure Email,2024-06-03 17:50:46,2026-06-03 17:50:46,1001145,2024-06-03 17:50:46,Issued,Secure Email,0
20131,contoso.com\sarahboyd,UserCertificate,Sarah Boyd,"CN=Sarah Boyd, OU=HR, DC=intra.contoso.local","UPN:sarahboyd@contoso.com, RFC822:sarahboyd@contoso.com","Client Authentication, Secure Email",2025-01-18 21:46:45,2027-01-18 21:46:45,1001146,2025-01-18 21:46:45,Issued,"Client Authentication, Secure Email",0
22186,contoso.com\fin-pc296$,UserCertificate,fin-pc296.intra.contoso.local,CN=fin-pc296.intra.contoso.local,"DNS:fin-pc296.intra.contoso.local, IP:172.28.122.201","Client Authentication, Secure Email",2024-10-14 20:47:59,2026-10-14 20:47:59,1001147,2024-10-14 20:47:59,Issued,"Client Authentication, Secure Email",0
27894,contoso.com\hr-pc399$,ServerCertificate,hr-pc399.intra.contoso.local,CN=hr-pc399.intra.contoso.local,"IP:192.168.40.90, DNS:hr-pc399.intra.contoso.local",Server Authentication,2024-01-24 20:20:31,2026-01-23 20:20:31,1001148,2024-01-24 20:20:31,Issued,Server Authentication,0
29390,contoso.com\chiggins,UnknownTemplate,Christie Higgins,"CN=Christie Higgins, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/chiggins, RFC822:chiggins@contoso.com",UnknownUsage,2024-09-14 21:26:52,2026-09-14 21:26:52,1001149,2024-09-14 21:26:52,Issued,UnknownUsage,0
23404,contoso.com\steve.hernandez,EmailCertificate,Steve Hernandez,"CN=Steve Hernandez, OU=Legal, DC=intra.contoso.local","UPN:steve.hernandez@contoso.com, RFC822:steve.hernandez@contoso.com, RFC822:steve.hernandez@contoso.com",Secure Email,2024-05-21 21:57:45,2026-05-21 21:57:45,1001150,2024-05-21 21:57:45,Issued,Secure Email,0
26489,contoso.com\leg-pc826$,AdminCertificate,leg-pc826.intra.contoso.local,CN=leg-pc826.intra.contoso.local,"IP:10.68.209.242, IP:192.168.146.154, DNS:leg-pc826.intra.contoso.local","Client Authentication, Any Purpose",2025-02-27 19:42:49,2027-02-27 19:42:49,1001151,2025-02-27 19:42:49,Issued,"Client Authentication, Any Purpose",0
25546,contoso.com\mle,CodeSigningCertificate,Matthew Le,"CN=Matthew Le, OU=Marketing, DC=intra.contoso.local","UPN:mle@contoso.com, URI:https://contoso.com/users/mle",Code Signing,2024-05-04 16:08:34,2026-05-04 16:08:34,1001152,2024-05-04 16:08:34,Issued,Code Signing,0
12365,contoso.com\adamh,CodeSigningCertificate,Adam Harper,"CN=Adam Harper, OU=HR, DC=intra.contoso.local",URI:https://contoso.com/users/adamh,Code Signing,2023-08-09 23:51:06,2025-08-08 23:51:06,1001153,2023-08-09 23:51:06,Issued,Code Signing,0
29230,contoso.com\abrown,AdminCertificate,Alexis Brown,"CN=Alexis Brown, OU=Operations, DC=intra.contoso.local",RFC822:abrown@contoso.com,"Client Authentication, Any Purpose",2024-11-21 10:11:09,2026-11-21 10:11:09,1001154,2024-11-21 10:11:09,Issued,"Client Authentication, Any Purpose",0
13864,contoso.com\bjohnson,ServerCertificate,Brian Johnson,"CN=Brian Johnson, OU=Marketing, DC=intra.contoso.local",RFC822:bjohnson@contoso.com,Server Authentication,2024-08-28 22:56:51,2026-08-28 22:56:51,1001155,2024-08-28 22:56:51,Issued,Server Authentication,0
18367,contoso.com\rclark,EmailCertificate,Roger Clark,"CN=Roger Clark, OU=Sales, DC=intra.contoso.local","URI:https://contoso.com/users/rclark, URI:https://contoso.com/users/rclark, RFC822:rclark@contoso.com",Secure Email,2024-08-11 14:46:52,2026-08-11 14:46:52,1001156,2024-08-11 14:46:52,Issued,Secure Email,0
18828,contoso.com\ryan.brown,AdminCertificate,Ryan Brown,"CN=Ryan Brown, OU=HR, DC=intra.contoso.local","RFC822:ryan.brown@contoso.com, URI:https://contoso.com/users/ryan.brown","Client Authentication, Any Purpose",2025-01-10 16:49:31,2027-01-10 16:49:31,1001157,2025-01-10 16:49:31,Issued,"Client Authentication, Any Purpose",0
18564,contoso.com\rhondaenglish,SMIMECertificate,Rhonda English,"CN=Rhonda English, OU=Legal, DC=intra.contoso.local","UPN:rhondaenglish@contoso.com, RFC822:rhondaenglish@contoso.com",Secure Email,2025-01-31 02:25:19,2027-01-31 02:25:19,1001158,2025-01-31 02:25:19,Issued,Secure Email,0
24907,contoso.com\imartinez,ServerCertificate,Isabella Martinez,"CN=Isabella Martinez, OU=IT, DC=intra.contoso.local","RFC822:imartinez@contoso.com, RFC822:imartinez@contoso.com",Server Authentication,2024-04-24 09:14:40,2026-04-24 09:14:40,1001159,2024-04-24 09:14:40,Issued,Server Authentication,0
20065,contoso.com\dking,EmailCertificate,Donna King,"CN=Donna King, OU=Sales, DC=intra.contoso.local","RFC822:dking@contoso.com, UPN:dking@contoso.com, UPN:dking@contoso.com",Secure Email,2023-04-18 02:47:10,2025-04-17 02:47:10,1001160,2023-04-18 02:47:10,Issued,Secure Email,0
17470,contoso.com\ljohnson,EncryptionCertificate,Larry Johnson,"CN=Larry Johnson, OU=Legal, DC=intra.contoso.local",RFC822:ljohnson@contoso.com,Secure Email,2023-05-05 13:20:29,2025-05-04 13:20:29,1001161,2023-05-05 13:20:29,Issued,Secure Email,0
18752,contoso.com\emmahenry,DomainControllerCertificate,Emma Henry,"CN=Emma Henry, OU=Sales, DC=intra.contoso.local","URI:https://contoso.com/users/emmahenry, URI:https://contoso.com/users/emmahenry","Client Authentication, Server Authentication",2023-03-22 20:07:18,2025-03-21 20:07:18,1001162,2023-03-22 20:07:18,Issued,"Client Authentication, Server Authentication",0
13391,contoso.com\dawns,UserCertificate,Dawn Shepherd,"CN=Dawn Shepherd, OU=Sales, DC=intra.contoso.local","URI:https://contoso.com/users/dawns, RFC822:dawns@contoso.com, UPN:dawns@contoso.com","Client Authentication, Secure Email",2024-04-12 22:04:12,2026-04-12 22:04:12,1001163,2024-04-12 22:04:12,Issued,"Client Authentication, Secure Email",0
12601,contoso.com\isabellal,UnknownTemplate,Isabella Lang,"CN=Isabella Lang, OU=Sales, DC=intra.contoso.local","URI:https://contoso.com/users/isabellal, RFC822:isabellal@contoso.com, RFC822:isabellal@contoso.com",UnknownUsage,2024-05-10 08:15:19,2026-05-10 08:15:19,1001164,2024-05-10 08:15:19,Issued,UnknownUsage,0
26942,contoso.com\karlcollins,ServerCertificate,Karl Collins,"CN=Karl Collins, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/karlcollins, UPN:karlcollins@contoso.com",Server Authentication,2024-08-13 11:15:21,2026-08-13 11:15:21,1001165,2024-08-13 11:15:21,Issued,Server Authentication,0
19077,contoso.com\josephmartinez,EncryptionCertificate,Joseph Martinez,"CN=Joseph Martinez, OU=Finance, DC=intra.contoso.local","URI:https://contoso.com/users/josephmartinez, RFC822:josephmartinez@contoso.com",Secure Email,2023-07-17 03:42:25,2025-07-16 03:42:25,1001166,2023-07-17 03:42:25,Issued,Secure Email,0
11515,contoso.com\gabrielc,MachineCertificate,Gabriel Carter,"CN=Gabriel Carter, OU=Marketing, DC=intra.contoso.local",UPN:gabrielc@contoso.com,"Client Authentication, Server Authentication",2023-09-04 21:31:19,2025-09-03 21:31:19,1001167,2023-09-04 21:31:19,Issued,"Client Authentication, Server Authentication",0
18794,contoso.com\fin-pc314$,UserCertificate,fin-pc314.intra.contoso.local,CN=fin-pc314.intra.contoso.local,"DNS:fin-pc314.intra.contoso.local, IP:10.244.77.135, IP:10.91.247.179","Client Authentication, Secure Email",2024-09-18 08:53:23,2026-09-18 08:53:23,1001168,2024-09-18 08:53:23,Issued,"Client Authentication, Secure Email",0
29552,contoso.com\cynthiatorres,ServerCertificate,Cynthia Torres,"CN=Cynthia Torres, OU=Marketing, DC=intra.contoso.local","UPN:cynthiatorres@contoso.com, UPN:cynthiatorres@contoso.com, RFC822:cynthiatorres@contoso.com",Server Authentication,2023-05-03 12:39:48,2025-05-02 12:39:48,1001169,2023-05-03 12:39:48,Issued,Server Authentication,0
12577,contoso.com\robert.sanders,VPNCertificate,Robert Sanders,"CN=Robert Sanders, OU=Marketing, DC=intra.contoso.local",RFC822:robert.sanders@contoso.com,Client Authentication,2025-02-05 04:36:43,2027-02-05 04:36:43,1001170,2025-02-05 04:36:43,Issued,Client Authentication,0
10458,contoso.com\jclark,VPNCertificate,Joshua Clark,"CN=Joshua Clark, OU=Engineering, DC=intra.contoso.local","URI:https://contoso.com/users/jclark, URI:https://contoso.com/users/jclark",Client Authentication,2024-05-09 11:43:56,2026-05-09 11:43:56,1001171,2024-05-09 11:43:56,Issued,Client Authentication,0
21770,contoso.com\aimeec,EncryptionCertificate,Aimee Carney,"CN=Aimee Carney, OU=IT, DC=intra.contoso.local","UPN:aimeec@contoso.com, RFC822:aimeec@contoso.com, UPN:aimeec@contoso.com",Secure Email,2024-03-03 01:47:35,2026-03-03 01:47:35,1001172,2024-03-03 01:47:35,Issued,Secure Email,0
11083,contoso.com\jcastillo,UnknownTemplate,James Castillo,"CN=James Castillo, OU=Sales, DC=intra.contoso.local","RFC822:jcastillo@contoso.com, URI:https://contoso.com/users/jcastillo",UnknownUsage,2023-08-07 16:47:43,2025-08-06 16:47:43,1001173,2023-08-07 16:47:43,Issued,UnknownUsage,0
23202,contoso.com\michelleg,EncryptionCertificate,Michelle Garcia,"CN=Michelle Garcia, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/michelleg, URI:https://contoso.com/users/michelleg",Secure Email,2024-05-25 14:23:17,2026-05-25 14:23:17,1001174,2024-05-25 14:23:17,Issued,Secure Email,0
11074,contoso.com\fin-pc535$,UnknownTemplate,fin-pc535.intra.contoso.local,CN=fin-pc535.intra.contoso.local,DNS:fin-pc535.intra.contoso.local,UnknownUsage,2023-06-20 05:59:17,2025-06-19 05:59:17,1001175,2023-06-20 05:59:17,Issued,UnknownUsage,0
29192,contoso.com\mrobinson,CodeSigningCertificate,Mark Robinson,"CN=Mark Robinson, OU=Marketing, DC=intra.contoso.local",URI:https://contoso.com/users/mrobinson,Code Signing,2024-07-20 21:05:16,2026-07-20 21:05:16,1001176,2024-07-20 21:05:16,Issued,Code Signing,0
16834,contoso.com\cvang,DomainControllerCertificate,Courtney Vang,"CN=Courtney Vang, OU=Sales, DC=intra.contoso.local","RFC822:cvang@contoso.com, UPN:cvang@contoso.com","Client Authentication, Server Authentication",2023-05-23 23:48:00,2025-05-22 23:48:00,1001177,2023-05-23 23:48:00,Issued,"Client Authentication, Server Authentication",0
24131,contoso.com\kristinaw,UnknownTemplate,Kristina Williamson,"CN=Kristina Williamson, OU=Engineering, DC=intra.contoso.local","UPN:kristinaw@contoso.com, RFC822:kristinaw@contoso.com, URI:https://contoso.com/users/kristinaw",UnknownUsage,2023-11-26 14:42:51,2025-11-25 14:42:51,1001178,2023-11-26 14:42:51,Issued,UnknownUsage,0
21363,contoso.com\michaelb,UnknownTemplate,Michael Boyer,"CN=Michael Boyer, OU=Legal, DC=intra.contoso.local","RFC822:michaelb@contoso.com, RFC822:michaelb@contoso.com, URI:https://contoso.com/users/michaelb",UnknownUsage,2023-05-04 16:39:50,2025-05-03 16:39:50,1001179,2023-05-04 16:39:50,Issued,UnknownUsage,0
